name                    	time	value	rate	unit	path
"photosynthesis"                    	3.000	0.00135660	0.00358025	"g"	"//maize1/plantPosition/shoot"
"potentialLeafArea"                 	3.000	2.78124116	4.38915789	"cm2"	"//maize1/plantPosition/shoot"
"potentialTranspiration"            	3.000	0.13565794	0.35802480	"cm3"	"//maize1/plantPosition/shoot"
"relativeCarbonAllocation2Leafs"    	3.000	0.91000000	NA	"100%"	"//maize1/plantPosition/shoot"
"relativeCarbonAllocation2Stems"    	3.000	0.09000000	NA	"100%"	"//maize1/plantPosition/shoot"
"stemDryWeight"                     	3.000	0.00038662	0.00071083	"g"	"//maize1/plantPosition/shoot"
"stemPotentialCarbonSinkForGrowth"  	3.000	0.00017323	0.00031987	"g"	"//maize1/plantPosition/shoot"
"stemRespiration"                   	3.000	0.00003388	0.00008984	"g"	"//maize1/plantPosition/shoot"
"stressAdjustedPotentialLeafArea"   	3.000	2.77909082	4.38915789	"cm2"	"//maize1/plantPosition/shoot"
"plantPotentialCarbonSinkForGrowth" 	3.000	0.01363121	0.01107200	"g"	"//maize1"
"plantRespiration"                  	3.000	0.00205295	0.00173971	"g"	"//maize1"
"relativeCarbonAllocation2Roots"    	3.000	0.67899813	NA	"100%"	"//maize1"
"relativeCarbonAllocation2Shoot"    	3.000	0.32100187	NA	"100%"	"//maize1"
"reserves"                          	3.000	0.11773860	-0.02094443	"g"	"//maize1"
"rootCarbonCostOfBiologicalNitrogenFixation"	3.000	0.00000000	0.00000000	"g"	"//maize1"
"rootCarbonCostOfExudates"          	3.000	0.00013227	0.00013476	"g"	"//maize1"
"rootCarbonCostOfNutrientUptake"    	3.000	0.00005776	0.00005877	"g"	"//maize1"
"rootCarbonCosts"                   	3.000	0.00019003	0.00019353	"g"	"//maize1"
"rootDryWeight"                     	3.000	0.02550172	NA	"g"	"//maize1"
"rootGrowthScalingFactor"           	3.000	1.00000000	0.00000000	"100%"	"//maize1"
"rootGrowthScalingFactor;majorAxis" 	3.000	1.00000000	0.00000000	"100%"	"//maize1"
"rootLength"                        	3.000	32.45184363	NA	"cm"	"//maize1"
"rootLongitudinalGrowth"            	3.000	32.45989729	28.65555044	"cm"	"//maize1"
"rootPotentialCarbonSinkForGrowth"  	3.000	0.01143517	0.00751787	"g"	"//maize1"
"rootPotentialCarbonSinkForGrowth;majorAxis"	3.000	0.01143262	0.00750423	"g"	"//maize1"
"rootRespiration"                   	3.000	0.00195130	0.00147018	"g"	"//maize1"
"rootSecondaryPotentialCarbonSinkForGrowth"	3.000	0.00000000	0.00000000	"g"	"//maize1"
"rootSurfaceArea"                   	3.000	10.22700445	NA	"cm2"	"//maize1"
"rootVolume"                        	3.000	0.27129492	NA	"cm3"	"//maize1"
"rootWaterUptake"                   	3.000	0.12707525	0.33367050	"cm3"	"//maize1"
"secondaryRootGrowthScalingFactor"  	3.000	1.00000000	0.00000000	"100%"	"//maize1"
"shootDryWeight"                    	3.000	0.00487881	NA	"g"	"//maize1"
"shootPotentialCarbonSinkForGrowth" 	3.000	0.00219612	0.00355413	"g"	"//maize1"
"shootRespiration"                  	3.000	0.00010164	0.00026953	"g"	"//maize1"
"stressFactor"                      	3.000	1.00000000	NA	"noUnit"	"//maize1"
"RootLengthProfile_00-10"           	3.000	23.95184363	NA	"cm"	"//soil"
"RootLengthProfile_10-20"           	3.000	6.30000000	NA	"cm"	"//soil"
"RootLengthProfile_20-30"           	3.000	0.00000000	NA	"cm"	"//soil"
"RootLengthProfile_30-40"           	3.000	0.00000000	NA	"cm"	"//soil"
"RootLengthProfile_40-50"           	3.000	0.00000000	NA	"cm"	"//soil"
"RootLengthProfile_50-60"           	3.000	0.00000000	NA	"cm"	"//soil"
"RootLengthProfile_60-70"           	3.000	0.00000000	NA	"cm"	"//soil"
"RootLengthProfile_70-80"           	3.000	0.00000000	NA	"cm"	"//soil"
"RootLengthProfile_80-90"           	3.000	0.00000000	NA	"cm"	"//soil"
"RootLengthProfile_90+"             	3.000	0.00000000	NA	"cm"	"//soil"
"D90"                               	3.000	-133.00000000	NA	"cm"	"//soil/nitrate"
"rootLengthDensityInMiddleCore_04"  	3.000	0.00000000	NA	"cm/cm3"	"//soil"
"rootLengthDensityInMiddleCore_12"  	3.000	0.00000000	NA	"cm/cm3"	"//soil"
"rootLengthDensityInMiddleCore_20"  	3.000	0.00000000	NA	"cm/cm3"	"//soil"
"rootLengthDensityInMiddleCore_28"  	3.000	0.00000000	NA	"cm/cm3"	"//soil"
"rootLengthDensityInMiddleCore_36"  	3.000	0.00000000	NA	"cm/cm3"	"//soil"
"D90"                               	4.000	-13.71118950	NA	"cm"	"//maize1"
"carbonAllocation2Roots"            	4.000	0.01849808	0.00663306	"g"	"//maize1"
"carbonAllocation2Shoot"            	4.000	0.00649517	0.00489385	"g"	"//maize1"
"carbonAvailableForGrowth"          	4.000	0.02499326	0.01152691	"g"	"//maize1"
"carbonReserves"                    	4.000	0.00000000	-0.00000000	"g"	"//maize1"
"nutrientStressFactor"              	4.000	1.00000000	0.00000000	"100%"	"//maize1/nitrate"
"plantMinimalNutrientContent"       	4.000	40.68415724	NA	"umol"	"//maize1/nitrate"
"plantNutrientFixation"             	4.000	0.00000000	0.00000000	"umol"	"//maize1/nitrate"
"plantNutrientUptake"               	4.000	294.91733189	7.24413674	"umol"	"//maize1/nitrate"
"plantOptimalNutrientContent"       	4.000	82.54103434	NA	"umol"	"//maize1/nitrate"
"rootsBelowD90ForNutrient"          	4.000	0.00000000	NA	"cm"	"//maize1/nitrate"
